Model,Dataset,Porosity,Permeability,Min_Local_Thickness,Mean_Local_Thickness,Max_Local_Thickness,Minkowski_Volume,Minkowski_Surface_Area,Minkowski_Mean_Curvature,Minkowski_Euler_Characteristic,Bias_Error_,Magnitude_Error_,Correlation,Angular_Error_Deg,Flux_Error,Tortuosity_Error_,Divergent_Residual_
Ko et. al (Etapas 3),Cylindrical Pores,0.30670891203703704,1380.802734375,1.0,12.528235969098894,16.284433330382548,528555.0,8853.489199052263,100.37808127343428,-0.5769366687081207,30.760175704956055,51.73501205444336,0.7876324812599633,52.423213958740234,0.44332873821258545,19.02434730529785,57.917301177978516
Ko et. al (Etapas 3),Cylindrical Pores,0.30670891203703704,1380.802734375,1.0,12.528235969098889,16.284433330382548,528555.0,8853.489199052263,100.37808127343428,-0.5769366687081207,27.100566864013672,49.011016845703125,0.8245662176615065,46.834503173828125,0.5214715003967285,14.762346267700195,53.42635726928711
Ko et. al (Etapas 3),Cylindrical Pores,0.3053327546296296,1654.5306396484375,1.0,13.974997364198883,16.783980669217996,523283.0,8330.079892267348,96.56972273842347,-1.5418135112027362,23.55532455444336,35.44740295410156,0.8958393657593989,57.254886627197266,0.9083810448646545,12.130780220031738,64.22661590576172
Ko et. al (Etapas 3),Cylindrical Pores,0.3053327546296296,1654.5306396484375,1.0,13.974997364198877,16.783980669217996,523283.0,8330.079892267348,96.56972273842344,-1.5418135112027362,22.374460220336914,37.453086853027344,0.9008589893478023,56.13933181762695,0.8205826282501221,9.149493217468262,62.83820343017578
Ko et. al (Etapas 3),Cylindrical Pores,0.3053327546296296,1654.5306396484375,1.0,13.974997364198883,16.783980669217996,523283.0,8330.07989226735,96.56972273842344,-1.5418135112027362,23.190847396850586,38.71053695678711,0.878303703812117,59.04383850097656,0.9018269777297974,13.167428970336914,66.2778091430664
Ko et. al (Etapas 3),Cylindrical Pores,0.3053327546296296,1654.530517578125,1.0,13.974997364198877,16.783980669217996,523283.0,8330.079892267346,96.56972273842344,-1.5418135112027362,15.06435489654541,40.26390075683594,0.8573530466562281,57.09178924560547,0.9008143544197083,10.637406349182129,63.5740966796875
Ko et. al (Etapas 3),Cylindrical Pores,0.3327951388888889,1863.977294921875,1.0,13.998539818437418,19.13112662517818,570776.0,9405.920896172825,115.2595026609481,0.0994718394324346,29.520320892333984,40.48554229736328,0.8901638867181831,55.27965545654297,0.8876248598098755,12.268196105957031,68.1048355102539
Ko et. al (Etapas 3),Cylindrical Pores,0.3327951388888889,1863.977294921875,1.0,13.998539818437418,19.13112662517818,570776.0,9405.920896172824,115.25950266094807,0.0994718394324346,21.4210205078125,36.411659240722656,0.9088946282226644,52.25376510620117,0.6150436997413635,10.61823558807373,64.4374771118164
Ko et. al (Etapas 3),Cylindrical Pores,0.3327951388888889,1863.977294921875,1.0,13.998539818437417,19.13112662517818,570776.0,9405.920896172825,115.25950266094807,0.0994718394324346,28.95585823059082,41.1036491394043,0.8751033367842815,54.63004684448242,0.8720622062683105,11.898173332214355,68.06281280517578
Ko et. al (Etapas 3),Cylindrical Pores,0.3327951388888889,1863.9771728515625,1.0,13.99853981843742,19.13112662517818,570776.0,9405.920896172824,115.2595026609481,0.0994718394324346,31.241304397583008,40.635536193847656,0.903714373481984,51.27946090698242,0.5636441707611084,7.884389877319336,63.91996765136719
Ko et. al (Etapas 3),Cylindrical Pores,0.3196950231481481,749.2506103515625,1.0,14.210009879618365,18.357558724027083,548836.0,8958.818509153734,109.19191358398014,0.3183098861837907,45.358009338378906,65.73870086669922,0.769805580753794,77.5518798828125,0.5233654975891113,6.113368988037109,67.22525024414062
Ko et. al (Etapas 3),Cylindrical Pores,0.3196950231481481,749.2506713867188,1.0,14.210009879618369,18.357558724027083,548836.0,8958.818509153734,109.19191358398014,0.3183098861837907,44.956260681152344,64.82498931884766,0.7646407071439035,74.46573638916016,0.5435486435890198,6.360742092132568,65.70398712158203
Ko et. al (Etapas 3),Cylindrical Pores,0.3196950231481481,749.2506713867188,1.0,14.210009879618365,18.357558724027083,548836.0,8958.818509153733,109.19191358398015,0.3183098861837907,44.32845687866211,64.455810546875,0.7723565147846133,75.72860717773438,0.5429403185844421,7.29373025894165,66.41670227050781
Ko et. al (Etapas 3),Cylindrical Pores,0.3196950231481481,749.2506713867188,1.0,14.21000987961837,18.357558724027083,548836.0,8958.818509153734,109.19191358398014,0.3183098861837907,33.23471450805664,56.365943908691406,0.7929388270722677,76.20657348632812,0.5380123257637024,1.4571837186813354,66.23076629638672
Ko et. al (Etapas 3),Cylindrical Pores,0.3379837962962963,3044.959228515625,1.0,15.337717875082252,18.836407349720062,581885.0,8723.407457859434,100.86849418144477,0.36804580590000796,30.700651168823242,36.756874084472656,0.9323865682005243,56.96395492553711,0.5924345850944519,14.092512130737305,60.715065002441406
Ko et. al (Etapas 3),Cylindrical Pores,0.3379837962962963,3044.959228515625,1.0,15.337717875082255,18.836407349720062,581885.0,8723.407457859435,100.86849418144476,0.36804580590000796,37.44285202026367,42.101016998291016,0.9240250117861795,58.14907455444336,0.4972602427005768,13.508588790893555,62.99269485473633
Ko et. al (Etapas 3),Cylindrical Pores,0.3379837962962963,3044.959228515625,1.0,15.337717875082252,18.836407349720062,581885.0,8723.407457859434,100.86849418144477,0.36804580590000796,37.1534423828125,41.02792739868164,0.9097164734490356,54.22218704223633,0.5447039008140564,13.460821151733398,61.89764404296875
Ko et. al (Etapas 3),Cylindrical Pores,0.3379837962962963,3044.959228515625,1.0,15.337717875082252,18.836407349720062,581885.0,8723.407457859435,100.86849418144476,0.36804580590000796,33.63148498535156,39.93511199951172,0.9182918374919216,59.94326400756836,0.5828521847724915,14.85823917388916,63.067108154296875
Ko et. al (Etapas 3),Cylindrical Pores,0.39492939814814815,4685.69287109375,1.0,12.15482490384805,14.254381292074651,677168.0,11019.612574717376,98.31738852542472,-1.6313381666919275,59.52208709716797,58.75007629394531,0.9166939423622563,42.7720832824707,0.5823966264724731,10.068792343139648,59.35285949707031
Ko et. al (Etapas 3),Cylindrical Pores,0.39492939814814815,4685.69287109375,1.0,12.154824903848054,14.254381292074651,677168.0,11019.612574717376,98.31738852542475,-1.6313381666919275,57.69249725341797,57.05191421508789,0.9394078992111444,44.329097747802734,0.5634511113166809,10.126030921936035,58.19055938720703
Ko et. al (Etapas 3),Cylindrical Pores,0.39492939814814815,4685.69287109375,1.0,12.154824903848056,14.254381292074651,677168.0,11019.612574717376,98.31738852542472,-1.6313381666919275,59.7798957824707,59.104488372802734,0.9353165023775845,45.10456466674805,0.5790719985961914,9.071037292480469,58.759498596191406
Ko et. al (Etapas 3),Cylindrical Pores,0.39492939814814815,4685.69287109375,1.0,12.154824903848048,14.254381292074651,677168.0,11019.612574717376,98.3173885254247,-1.6313381666919275,61.377872467041016,60.80061340332031,0.9197252595671344,45.87296676635742,0.5764334797859192,8.873885154724121,58.97572708129883
Ko et. al (Etapas 3),Cylindrical Pores,0.40366087962962965,1705.232421875,1.0,12.545047520821068,18.35680919436775,690975.0,11501.22056623448,107.1872887357984,-4.406602486856852,12.673970222473145,33.64732360839844,0.8686005145076553,44.80759811401367,0.9135075807571411,11.099356651306152,59.89531326293945
Ko et. al (Etapas 3),Cylindrical Pores,0.40366087962962965,1705.2320556640625,1.0,12.545047520821079,18.35680919436775,690975.0,11501.220566234482,107.1872887357984,-4.406602486856852,13.437813758850098,37.01741027832031,0.8383821964316576,44.085208892822266,0.5737782716751099,6.9373064041137695,58.20930862426758
Ko et. al (Etapas 3),Cylindrical Pores,0.40366087962962965,1705.232421875,1.0,12.545047520821079,18.35680919436775,690975.0,11501.220566234482,107.1872887357984,-4.406602486856852,15.656872749328613,40.84983444213867,0.8378964353106052,49.989627838134766,0.9790184497833252,9.89132308959961,60.819889068603516
Ko et. al (Etapas 3),Cylindrical Pores,0.40366087962962965,1705.232177734375,1.0,12.545047520821074,18.35680919436775,690975.0,11501.220566234482,107.1872887357984,-4.406602486856852,20.26567840576172,32.75575637817383,0.8973305472069146,43.86920166015625,0.5813420414924622,6.656444549560547,58.02847671508789
Ko et. al (Etapas 3),Cylindrical Pores,0.39034375,991.2687377929688,1.0,12.998473610181009,17.029387430847528,670468.0,11476.7297901667,125.38936457450683,-0.5968310365946076,27.684005737304688,54.25239181518555,0.9239715600552219,50.716041564941406,0.7599990367889404,1.239698052406311,60.98636245727539
Ko et. al (Etapas 3),Cylindrical Pores,0.39034375,991.2685546875,1.0,12.998473610181,17.029387430847528,670468.0,11476.7297901667,125.38936457450683,-0.5968310365946076,25.37868309020996,55.67809295654297,0.9046264755448002,51.511878967285156,0.7112009525299072,2.182603120803833,60.266963958740234
Ko et. al (Etapas 3),Cylindrical Pores,0.39034375,991.2685546875,1.0,12.998473610181003,17.029387430847528,670468.0,11476.7297901667,125.38936457450681,-0.5968310365946076,30.546329498291016,56.41592025756836,0.9134262706492914,46.28549575805664,0.7116174101829529,1.1507439613342285,61.0206184387207
Ko et. al (Etapas 3),Cylindrical Pores,0.39034375,991.2685546875,1.0,12.998473610181,17.029387430847528,670468.0,11476.7297901667,125.38936457450681,-0.5968310365946076,25.524173736572266,56.99417495727539,0.8906747543101369,50.15959548950195,0.7021104693412781,4.769202709197998,60.07545852661133
Ko et. al (Etapas 3),Cylindrical Pores,0.3962980324074074,2898.781982421875,1.0,13.950522723862253,18.601075046419144,681711.0,10537.787578507372,99.52171433881252,-1.2632923607919193,37.80518341064453,41.225868225097656,0.8929531243902247,39.487815856933594,0.4866220951080322,8.592041969299316,60.51909255981445
Ko et. al (Etapas 3),Cylindrical Pores,0.3962980324074074,2898.7822265625,1.0,13.950522723862248,18.601075046419144,681711.0,10537.78757850737,99.52171433881256,-1.2632923607919193,37.08809280395508,40.36280822753906,0.8887847793372813,41.41069030761719,0.4856988489627838,5.757755279541016,58.42568588256836
Ko et. al (Etapas 3),Cylindrical Pores,0.3962980324074074,2898.7822265625,1.0,13.950522723862244,18.601075046419144,681711.0,10537.787578507372,99.5217143388125,-1.2632923607919193,40.145660400390625,44.11332702636719,0.906958854827083,38.4440803527832,0.43381431698799133,7.817226886749268,58.45384979248047
Ko et. al (Etapas 3),Cylindrical Pores,0.3962980324074074,2898.781982421875,1.0,13.950522723862253,18.601075046419144,681711.0,10537.78757850737,99.52171433881256,-1.2632923607919193,37.654808044433594,42.308467864990234,0.9160505011835526,40.233741760253906,0.5029085874557495,6.760997295379639,59.176177978515625
Ko et. al (Etapas 3),Cylindrical Pores,0.3989988425925926,821.277587890625,1.0,15.727091800830117,22.89104569186715,684920.0,10291.736689972446,111.94702848025912,0.0994718394324346,163.4607391357422,30.298513412475586,0.5353586738649249,39.9129753112793,1.7831413745880127,2.1032657623291016,64.32402038574219
Ko et. al (Etapas 3),Cylindrical Pores,0.3989988425925926,821.277587890625,1.0,15.727091800830117,22.89104569186715,684920.0,10291.736689972446,111.94702848025912,0.0994718394324346,195.8749542236328,23.022600173950195,0.5369217700466118,38.86393737792969,2.0109307765960693,1.3602323532104492,63.765892028808594
Ko et. al (Etapas 3),Cylindrical Pores,0.3989988425925926,821.277587890625,1.0,15.727091800830122,22.89104569186715,684920.0,10291.736689972446,111.94702848025909,0.0994718394324346,168.25453186035156,30.916440963745117,0.5336387206721304,38.245662689208984,1.8249950408935547,1.2180038690567017,64.87686920166016
Ko et. al (Etapas 3),Cylindrical Pores,0.3989988425925926,821.277587890625,1.0,15.727091800830115,22.89104569186715,684920.0,10291.736689972446,111.94702848025908,0.0994718394324346,180.03562927246094,29.3953800201416,0.4597406580825237,39.36774826049805,1.8011722564697266,4.9013824462890625,63.62589645385742
Ko et. al (Etapas 3),Cylindrical Pores,0.38825868055555557,992.9440307617188,1.0,14.509482418755852,16.62680312316026,666221.0,10223.237614085438,116.0217300531415,0.1492077591486519,42.0264778137207,63.012943267822266,0.8075219208934477,70.09092712402344,0.5580223798751831,11.05172061920166,66.87933349609375
Ko et. al (Etapas 3),Cylindrical Pores,0.38825868055555557,992.9440307617188,1.0,14.509482418755852,16.62680312316026,666221.0,10223.237614085438,116.0217300531415,0.1492077591486519,33.97471618652344,52.40882110595703,0.8299383316806267,67.75418090820312,0.4900709390640259,8.454438209533691,65.5457992553711
Ko et. al (Etapas 3),Cylindrical Pores,0.38825868055555557,992.94384765625,1.0,14.509482418755848,16.62680312316026,666221.0,10223.237614085438,116.02173005314147,0.1492077591486519,39.08708572387695,58.537208557128906,0.8445585489917348,71.89976501464844,0.5591723918914795,16.076248168945312,67.09851837158203
Ko et. al (Etapas 3),Cylindrical Pores,0.38825868055555557,992.9440307617188,1.0,14.509482418755848,16.62680312316026,666221.0,10223.23761408544,116.0217300531415,0.1492077591486519,32.569087982177734,55.37469482421875,0.7674983609781392,70.09820556640625,0.5567571520805359,0.20429277420043945,65.78519439697266
Ko et. al (Etapas 3),Cylindrical Pores,0.48553587962962963,1988.1741943359375,1.0,12.910930965758702,16.14527264330097,836119.0,13215.283957516125,110.23759243224052,-2.844894607767629,22.606496810913086,46.223655700683594,0.7844892316453433,43.844810485839844,0.5050088167190552,22.470767974853516,53.73390197753906
Ko et. al (Etapas 3),Cylindrical Pores,0.48553587962962963,1988.1739501953125,1.0,12.910930965758695,16.14527264330097,836119.0,13215.283957516127,110.23759243224053,-2.844894607767629,26.64702796936035,42.91218948364258,0.7953862068726386,43.25801086425781,0.4207872748374939,21.677751541137695,55.617347717285156
Ko et. al (Etapas 3),Cylindrical Pores,0.48553587962962963,1988.1741943359375,1.0,12.910930965758707,16.14527264330097,836119.0,13215.283957516125,110.23759243224053,-2.844894607767629,25.840055465698242,46.209781646728516,0.7747962127279533,46.96958923339844,0.49811843037605286,25.600399017333984,54.28547668457031
Ko et. al (Etapas 3),Cylindrical Pores,0.48553587962962963,1988.1739501953125,1.0,12.910930965758707,16.14527264330097,836119.0,13215.283957516125,110.23759243224053,-2.844894607767629,21.771211624145508,46.63665771484375,0.760035963140362,41.417259216308594,0.43047696352005005,20.663339614868164,54.93332290649414
Ko et. al (Etapas 3),Cylindrical Pores,0.5003449074074074,2611.109375,1.0,13.05306641723286,19.949937514490813,860406.9999999999,13644.351590113545,113.21062694261077,-1.8203346616135527,0.032666634768247604,45.222660064697266,0.8032226760472819,40.477577209472656,0.611906111240387,9.45080852508545,54.24958801269531
Ko et. al (Etapas 3),Cylindrical Pores,0.5003449074074074,2611.109375,1.0,13.05306641723286,19.949937514490813,860406.9999999999,13644.351590113549,113.2106269426108,-1.8203346616135527,0.5108367204666138,45.243980407714844,0.7952885871412321,43.025291442871094,0.40269890427589417,6.257693290710449,53.28069305419922
Ko et. al (Etapas 3),Cylindrical Pores,0.5003449074074074,2611.109375,1.0,13.053066417232861,19.949937514490813,860406.9999999999,13644.351590113545,113.2106269426108,-1.8203346616135527,3.2854464054107666,42.56824493408203,0.8259029757197048,43.491085052490234,0.5827034115791321,9.386698722839355,54.17158889770508
Ko et. al (Etapas 3),Cylindrical Pores,0.5003449074074074,2611.109375,1.0,13.05306641723286,19.949937514490813,860406.9999999999,13644.351590113543,113.2106269426108,-1.8203346616135527,0.18388351798057556,43.025733947753906,0.8297173534315949,41.45729446411133,0.3698228895664215,5.754787921905518,52.844871520996094
Ko et. al (Etapas 3),Cylindrical Pores,0.5020642361111111,7878.5419921875,1.0,15.076982383923204,22.99999987979638,863194.0,12074.243043173183,83.26077340352518,-2.6757924807324907,21.224328994750977,28.078153610229492,0.9210639602579185,31.64938735961914,0.5949546098709106,4.751035213470459,52.31028366088867
Ko et. al (Etapas 3),Cylindrical Pores,0.5020642361111111,7878.5419921875,1.0,15.076982383923207,22.99999987979638,863194.0,12074.24304317318,83.26077340352518,-2.6757924807324907,20.56523323059082,29.211000442504883,0.903011466191475,33.76438522338867,0.2681735157966614,6.102296829223633,53.71715545654297
