Model,Dataset,Porosity,Permeability,Min_Local_Thickness,Mean_Local_Thickness,Max_Local_Thickness,Minkowski_Volume,Minkowski_Surface_Area,Minkowski_Mean_Curvature,Minkowski_Euler_Characteristic,Bias_Error_,Magnitude_Error_,Correlation
Ko et. al (Etapa 2),Spherical Grains,0.2960584490740741,901.8916015625,1.0,8.44748099735697,17.916472456840896,504939.00000000006,12823.562546402061,109.39507619825666,1.2235036250189455,14.615797996520996,27.833585739135742,0.961809351024482
Ko et. al (Etapa 2),Spherical Grains,0.2960584490740741,901.8916015625,1.0,8.44748099735697,17.916472456840896,504939.00000000006,12823.562546402061,109.39507619825666,1.2235036250189455,19.775699615478516,32.86020278930664,0.929177815453397
Ko et. al (Etapa 2),Spherical Grains,0.2960584490740741,901.8916015625,1.0,8.447480997356966,17.916472456840896,504939.00000000006,12823.562546402061,109.39507619825666,1.2235036250189455,22.067045211791992,38.49073791503906,0.9074346013213271
Ko et. al (Etapa 2),Spherical Grains,0.2960584490740741,901.8916015625,1.0,8.447480997356967,17.916472456840896,504939.00000000006,12823.562546402061,109.39507619825666,1.2235036250189455,25.301790237426758,35.14210891723633,0.9318531730163954
Ko et. al (Etapa 2),Spherical Grains,0.20329108796296297,285.66107177734375,1.0,7.597572399157596,15.107070451545495,343446.0,10693.716267156076,185.6180378570058,3.1333629421216895,1.4611306190490723,55.45610427856445,0.8592425320033604
Ko et. al (Etapa 2),Spherical Grains,0.20329108796296297,285.66107177734375,1.0,7.597572399157596,15.107070451545495,343446.0,10693.716267156078,185.6180378570058,3.1333629421216895,0.044957153499126434,56.346073150634766,0.8608987816036656
Ko et. al (Etapa 2),Spherical Grains,0.20329108796296297,285.6610412597656,1.0,7.597572399157598,15.107070451545495,343446.0,10693.716267156078,185.61803785700582,3.1333629421216895,2.271402359008789,60.88449478149414,0.817993345913801
Ko et. al (Etapa 2),Spherical Grains,0.20329108796296297,285.6610412597656,1.0,7.597572399157596,15.107070451545495,343446.0,10693.716267156078,185.61803785700582,3.1333629421216895,11.366113662719727,54.497825622558594,0.8827844376521268
Ko et. al (Etapa 2),Spherical Grains,0.22681423611111112,246.328369140625,1.0,8.535435679972426,16.353529304278123,384137.0,10696.488855228105,144.77548796708675,-0.8156690833459638,49.10725402832031,81.13876342773438,0.7596712581378162
Ko et. al (Etapa 2),Spherical Grains,0.22681423611111112,246.32835388183594,1.0,8.535435679972425,16.353529304278123,384137.0,10696.488855228105,144.77548796708678,-0.8156690833459638,58.100975036621094,84.6328125,0.7790413506259704
Ko et. al (Etapa 2),Spherical Grains,0.22681423611111112,246.328369140625,1.0,8.535435679972428,16.353529304278123,384137.0,10696.488855228105,144.77548796708678,-0.8156690833459638,56.452205657958984,75.71253967285156,0.8130572766596744
Ko et. al (Etapa 2),Spherical Grains,0.22681423611111112,246.32835388183594,1.0,8.535435679972425,16.353529304278123,384137.0,10696.488855228105,144.77548796708678,-0.8156690833459638,42.632205963134766,59.338191986083984,0.8442954190538635
Ko et. al (Etapa 3),Spherical Grains,0.2669508101851852,686.6260986328125,1.0,7.0923311633369295,13.964238776657742,455894.0,14336.011928305525,165.6382871972623,-7.490229509262325,17.58926010131836,32.91656494140625,0.904761640045334
Ko et. al (Etapa 3),Spherical Grains,0.2669508101851852,686.6260375976562,1.0,7.092331163336927,13.964238776657742,455894.0,14336.011928305528,165.6382871972623,-7.490229509262325,13.135795593261719,33.05217742919922,0.8999009362555567
Ko et. al (Etapa 3),Spherical Grains,0.2669508101851852,686.6260375976562,1.0,7.092331163336925,13.964238776657742,455894.0,14336.011928305525,165.63828719726234,-7.490229509262325,11.985038757324219,27.89702033996582,0.9330880071479108
Ko et. al (Etapa 3),Spherical Grains,0.2669508101851852,686.6260375976562,1.0,7.092331163336928,13.964238776657742,455894.0,14336.011928305528,165.6382871972623,-7.490229509262325,19.2347469329834,27.777999877929688,0.938503808943098
Ko et. al (Etapa 3),Spherical Grains,0.2736076388888889,956.4083862304688,1.0,7.5066969267403865,16.004795965291805,464217.0,13969.777153546322,178.59296532898756,2.3375882266622128,32.04269790649414,32.655033111572266,0.981886793003905
Ko et. al (Etapa 3),Spherical Grains,0.2736076388888889,956.4083862304688,1.0,7.5066969267403865,16.004795965291805,464217.0,13969.777153546323,178.59296532898756,2.3375882266622128,24.48696517944336,25.92228889465332,0.9749430449592699
Ko et. al (Etapa 3),Spherical Grains,0.2736076388888889,956.4083862304688,1.0,7.506696926740384,16.004795965291805,464217.0,13969.777153546322,178.59296532898756,2.3375882266622128,19.095184326171875,25.80039405822754,0.9726420724914455
Ko et. al (Etapa 3),Spherical Grains,0.2736076388888889,956.4083251953125,1.0,7.5066969267403865,16.004795965291805,464217.0,13969.777153546323,178.59296532898756,2.3375882266622128,27.350753784179688,28.748140335083008,0.975766488393462
Ko et. al (Etapa 3),Spherical Grains,0.2960584490740741,901.8916015625,1.0,8.44748099735697,17.916472456840896,504939.00000000006,12823.562546402061,109.39507619825666,1.2235036250189455,17.276365280151367,30.964914321899414,0.9436992758882501
Ko et. al (Etapa 3),Spherical Grains,0.2960584490740741,901.8916015625,1.0,8.44748099735697,17.916472456840896,504939.00000000006,12823.562546402061,109.39507619825666,1.2235036250189455,23.03029441833496,35.27538299560547,0.9414587277023706
Ko et. al (Etapa 3),Spherical Grains,0.2960584490740741,901.8916015625,1.0,8.447480997356966,17.916472456840896,504939.00000000006,12823.562546402061,109.39507619825666,1.2235036250189455,15.922554016113281,29.144014358520508,0.9312629733359803
Ko et. al (Etapa 3),Spherical Grains,0.2960584490740741,901.8916015625,1.0,8.447480997356967,17.916472456840896,504939.00000000006,12823.562546402061,109.39507619825666,1.2235036250189455,16.153125762939453,28.21491241455078,0.9533481419305291
Ko et. al (Etapa 3),Spherical Grains,0.20329108796296297,285.66107177734375,1.0,7.597572399157596,15.107070451545495,343446.0,10693.716267156076,185.6180378570058,3.1333629421216895,0.3863561153411865,46.93117904663086,0.9070395683174135
Ko et. al (Etapa 3),Spherical Grains,0.20329108796296297,285.66107177734375,1.0,7.597572399157596,15.107070451545495,343446.0,10693.716267156078,185.6180378570058,3.1333629421216895,9.32717514038086,52.15425109863281,0.9133674302994768
Ko et. al (Etapa 3),Spherical Grains,0.20329108796296297,285.6610412597656,1.0,7.597572399157598,15.107070451545495,343446.0,10693.716267156078,185.61803785700582,3.1333629421216895,11.309798240661621,54.1717643737793,0.9026807507119305
Ko et. al (Etapa 3),Spherical Grains,0.20329108796296297,285.6610412597656,1.0,7.597572399157596,15.107070451545495,343446.0,10693.716267156078,185.61803785700582,3.1333629421216895,3.1623737812042236,52.596336364746094,0.8967269894821351
Ko et. al (Etapa 3),Spherical Grains,0.22681423611111112,246.328369140625,1.0,8.535435679972426,16.353529304278123,384137.0,10696.488855228105,144.77548796708675,-0.8156690833459638,47.097232818603516,83.82274627685547,0.7152118956875542
Ko et. al (Etapa 3),Spherical Grains,0.22681423611111112,246.32835388183594,1.0,8.535435679972425,16.353529304278123,384137.0,10696.488855228105,144.77548796708678,-0.8156690833459638,45.55442428588867,75.28266906738281,0.768282845226509
Ko et. al (Etapa 3),Spherical Grains,0.22681423611111112,246.328369140625,1.0,8.535435679972428,16.353529304278123,384137.0,10696.488855228105,144.77548796708678,-0.8156690833459638,61.55941390991211,87.08938598632812,0.7330768165751823
Ko et. al (Etapa 3),Spherical Grains,0.22681423611111112,246.32835388183594,1.0,8.535435679972425,16.353529304278123,384137.0,10696.488855228105,144.77548796708678,-0.8156690833459638,63.35159683227539,94.51350402832031,0.7205794348426175
Ko et. al (Etapa 0),Spherical Grains,0.33703819444444444,3991.944091796875,1.0,10.262282264424698,15.862966723845464,575102.0,12639.595049578145,117.00254037837851,-2.317693858775726,3.164328098297119,22.929601669311523,0.8702462647718412
Ko et. al (Etapa 0),Spherical Grains,0.33703819444444444,3991.944091796875,1.0,10.262282264424702,15.862966723845464,575102.0,12639.595049578144,117.00254037837851,-2.317693858775726,4.07942533493042,24.045795440673828,0.8715295019726689
Ko et. al (Etapa 0),Spherical Grains,0.33703819444444444,3991.944091796875,1.0,10.262282264424703,15.862966723845464,575102.0,12639.595049578145,117.00254037837851,-2.317693858775726,5.909000396728516,18.39027976989746,0.9039021696915086
Ko et. al (Etapa 0),Spherical Grains,0.33703819444444444,3991.944091796875,1.0,10.262282264424702,15.862966723845464,575102.0,12639.595049578144,117.00254037837851,-2.317693858775726,4.878878116607666,22.78238296508789,0.8706476451213881
Ko et. al (Etapa 0),Spherical Grains,0.16312731481481482,13.388357162475586,1.0,7.435004499459471,12.754845449239117,280532.0,8664.587397680953,133.48779114893836,-1.7308100061243619,3084.981201171875,3419.424560546875,0.10381429971099237
Ko et. al (Etapa 0),Spherical Grains,0.16312731481481482,13.38835334777832,1.0,7.435004499459473,12.754845449239117,280532.0,8664.587397680953,133.48779114893838,-1.7308100061243619,3330.8193359375,3747.139404296875,0.14722025284247967
Ko et. al (Etapa 0),Spherical Grains,0.16312731481481482,13.38835620880127,1.0,7.435004499459474,12.754845449239117,280532.0,8664.587397680953,133.48779114893838,-1.7308100061243619,3082.9951171875,3640.518798828125,0.15376923502587467
Ko et. al (Etapa 0),Spherical Grains,0.16312731481481482,13.388357162475586,1.0,7.435004499459473,12.754845449239117,280532.0,8664.587397680954,133.48779114893838,-1.7308100061243619,3114.757568359375,3416.9130859375,0.14308790109365446
Ko et. al (Etapa 0),Spherical Grains,0.2514212962962963,278.9743957519531,1.0,9.24615560147228,19.72308307144342,423804.0,10548.710667855936,115.11599270668611,-2.108802995967613,758.7978515625,372.87652587890625,0.2847246835087989
Ko et. al (Etapa 0),Spherical Grains,0.2514212962962963,278.9743957519531,1.0,9.24615560147228,19.72308307144342,423804.0,10548.710667855932,115.11599270668611,-2.108802995967613,718.3549194335938,349.3879699707031,0.20050767700315086
Ko et. al (Etapa 0),Spherical Grains,0.2514212962962963,278.9743957519531,1.0,9.246155601472278,19.72308307144342,423804.0,10548.710667855936,115.1159927066861,-2.108802995967613,737.485595703125,366.7501525878906,0.25677232157168095
Ko et. al (Etapa 0),Spherical Grains,0.2514212962962963,278.9743347167969,1.0,9.24615560147228,19.72308307144342,423804.0,10548.710667855932,115.11599270668611,-2.108802995967613,715.4244384765625,365.11053466796875,0.28821499337279405
Ko et. al (Etapa 0),Spherical Grains,0.29411921296296295,360.47216796875,1.0,7.839603793930757,15.081999743352315,499757.0,15458.1502807655,206.1155011334598,-4.217605991935226,239.0512237548828,237.4029998779297,0.5431643226853639
Ko et. al (Etapa 0),Spherical Grains,0.29411921296296295,360.4721984863281,1.0,7.839603793930758,15.081999743352315,499757.0,15458.150280765502,206.11550113345976,-4.217605991935226,235.89215087890625,239.3431396484375,0.5082732683573145
Ko et. al (Etapa 0),Spherical Grains,0.29411921296296295,360.4721984863281,1.0,7.839603793930758,15.081999743352315,499757.0,15458.150280765502,206.1155011334598,-4.217605991935226,262.47784423828125,265.7507629394531,0.5364249120360032
Ko et. al (Etapa 0),Spherical Grains,0.29411921296296295,360.47216796875,1.0,7.839603793930754,15.081999743352315,499757.0,15458.150280765502,206.1155011334598,-4.217605991935226,260.8678894042969,257.7651062011719,0.5384741140367889
Ko et. al (Etapa 0),Spherical Grains,0.2691851851851852,307.8814392089844,1.0,7.418717465636868,14.492344984386053,457078.0,13781.441788248238,193.1910526323514,-3.789877082375758,169.693603515625,225.66036987304688,0.45398236368421346
Ko et. al (Etapa 0),Spherical Grains,0.2691851851851852,307.8814392089844,1.0,7.418717465636864,14.492344984386053,457078.0,13781.441788248238,193.1910526323514,-3.789877082375758,173.814453125,237.0093536376953,0.4249206617351662
Ko et. al (Etapa 0),Spherical Grains,0.2691851851851852,307.8814392089844,1.0,7.418717465636867,14.492344984386053,457078.0,13781.441788248241,193.1910526323514,-3.789877082375758,179.3674774169922,235.1676483154297,0.47606523583958527
Ko et. al (Etapa 0),Spherical Grains,0.2691851851851852,307.8814697265625,1.0,7.4187174656368695,14.492344984386053,457078.0,13781.441788248241,193.19105263235141,-3.789877082375758,174.4882354736328,226.8878936767578,0.47064745787866263
Ko et. al (Etapa 1),Spherical Grains,0.33703819444444444,3991.944091796875,1.0,10.262282264424698,15.862966723845464,575102.0,12639.595049578145,117.00254037837851,-2.317693858775726,58.79245376586914,59.96574783325195,0.8246723397914538
Ko et. al (Etapa 1),Spherical Grains,0.33703819444444444,3991.944091796875,1.0,10.262282264424702,15.862966723845464,575102.0,12639.595049578144,117.00254037837851,-2.317693858775726,60.67796325683594,60.798336029052734,0.8117915444396079
Ko et. al (Etapa 1),Spherical Grains,0.33703819444444444,3991.944091796875,1.0,10.262282264424703,15.862966723845464,575102.0,12639.595049578145,117.00254037837851,-2.317693858775726,60.3557243347168,60.67087173461914,0.7916743431406131
Ko et. al (Etapa 1),Spherical Grains,0.33703819444444444,3991.944091796875,1.0,10.262282264424702,15.862966723845464,575102.0,12639.595049578144,117.00254037837851,-2.317693858775726,59.23310089111328,59.61039352416992,0.7689840601279988
Ko et. al (Etapa 1),Spherical Grains,0.16312731481481482,13.388357162475586,1.0,7.435004499459471,12.754845449239117,280532.0,8664.587397680953,133.48779114893836,-1.7308100061243619,410.1529541015625,848.7426147460938,0.15653545857159867
Ko et. al (Etapa 1),Spherical Grains,0.16312731481481482,13.38835334777832,1.0,7.435004499459473,12.754845449239117,280532.0,8664.587397680953,133.48779114893838,-1.7308100061243619,314.8283386230469,739.725341796875,0.16307583791717822
Ko et. al (Etapa 1),Spherical Grains,0.16312731481481482,13.38835620880127,1.0,7.435004499459474,12.754845449239117,280532.0,8664.587397680953,133.48779114893838,-1.7308100061243619,480.12353515625,886.0326538085938,0.2274710332758762
Ko et. al (Etapa 1),Spherical Grains,0.16312731481481482,13.388357162475586,1.0,7.435004499459473,12.754845449239117,280532.0,8664.587397680954,133.48779114893838,-1.7308100061243619,360.63134765625,667.5689697265625,0.16657106516539052
Ko et. al (Etapa 1),Spherical Grains,0.2514212962962963,278.9743957519531,1.0,9.24615560147228,19.72308307144342,423804.0,10548.710667855936,115.11599270668611,-2.108802995967613,35.090763092041016,68.26226806640625,0.2571967496404881
Ko et. al (Etapa 1),Spherical Grains,0.2514212962962963,278.9743957519531,1.0,9.24615560147228,19.72308307144342,423804.0,10548.710667855932,115.11599270668611,-2.108802995967613,41.56788635253906,72.84657287597656,0.10425619261598396
Ko et. al (Etapa 1),Spherical Grains,0.2514212962962963,278.9743957519531,1.0,9.246155601472278,19.72308307144342,423804.0,10548.710667855936,115.1159927066861,-2.108802995967613,30.017196655273438,65.26531219482422,0.108718438954447
Ko et. al (Etapa 1),Spherical Grains,0.2514212962962963,278.9743347167969,1.0,9.24615560147228,19.72308307144342,423804.0,10548.710667855932,115.11599270668611,-2.108802995967613,24.44541358947754,64.86903381347656,0.14729623294165425
Ko et. al (Etapa 1),Spherical Grains,0.29411921296296295,360.47216796875,1.0,7.839603793930757,15.081999743352315,499757.0,15458.1502807655,206.1155011334598,-4.217605991935226,62.41704559326172,61.888771057128906,0.6893833833219843
Ko et. al (Etapa 1),Spherical Grains,0.29411921296296295,360.4721984863281,1.0,7.839603793930758,15.081999743352315,499757.0,15458.150280765502,206.11550113345976,-4.217605991935226,50.33449172973633,55.170814514160156,0.5958102978722072
Ko et. al (Etapa 1),Spherical Grains,0.29411921296296295,360.4721984863281,1.0,7.839603793930758,15.081999743352315,499757.0,15458.150280765502,206.1155011334598,-4.217605991935226,44.90048599243164,53.09172058105469,0.5663262635572086
Ko et. al (Etapa 1),Spherical Grains,0.29411921296296295,360.47216796875,1.0,7.839603793930754,15.081999743352315,499757.0,15458.150280765502,206.1155011334598,-4.217605991935226,47.81623840332031,51.32358169555664,0.7308163220283127
Ko et. al (Etapa 1),Spherical Grains,0.2691851851851852,307.8814392089844,1.0,7.418717465636868,14.492344984386053,457078.0,13781.441788248238,193.1910526323514,-3.789877082375758,68.56913757324219,68.66694641113281,0.3668683696509683
Ko et. al (Etapa 1),Spherical Grains,0.2691851851851852,307.8814392089844,1.0,7.418717465636864,14.492344984386053,457078.0,13781.441788248238,193.1910526323514,-3.789877082375758,67.52008056640625,69.9879150390625,0.4181668401682391
Ko et. al (Etapa 1),Spherical Grains,0.2691851851851852,307.8814392089844,1.0,7.418717465636867,14.492344984386053,457078.0,13781.441788248241,193.1910526323514,-3.789877082375758,70.70966339111328,68.44818878173828,0.43267665338758365
