time Fx Fy Fz mu Vs As Js Xs vx vy vz absperm(mDa) absperm*(mDa)
10200 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596862e-05 -3.4418777e-05 0.00017246218 759.85605 215.16327
10250 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596862e-05 -3.4418778e-05 0.00017246251 759.85753 215.16368
10300 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596861e-05 -3.4418779e-05 0.00017246284 759.859 215.1641
10350 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596861e-05 -3.4418779e-05 0.00017246318 759.86046 215.16451
10400 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596861e-05 -3.441878e-05 0.00017246351 759.86191 215.16492
10450 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.259686e-05 -3.441878e-05 0.00017246383 759.86335 215.16533
10500 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.259686e-05 -3.4418781e-05 0.00017246416 759.86478 215.16574
10550 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.259686e-05 -3.4418782e-05 0.00017246448 759.86621 215.16614
10600 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.259686e-05 -3.4418782e-05 0.0001724648 759.86762 215.16654
10650 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596859e-05 -3.4418783e-05 0.00017246512 759.86903 215.16694
10700 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596859e-05 -3.4418783e-05 0.00017246544 759.87043 215.16734
10750 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596859e-05 -3.4418784e-05 0.00017246575 759.87182 215.16773
10800 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596858e-05 -3.4418784e-05 0.00017246607 759.8732 215.16812
10850 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596858e-05 -3.4418785e-05 0.00017246638 759.87457 215.16851
10900 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596858e-05 -3.4418785e-05 0.00017246669 759.87594 215.1689
10950 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596858e-05 -3.4418786e-05 0.000172467 759.87729 215.16928
11000 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596857e-05 -3.4418786e-05 0.0001724673 759.87864 215.16966
11050 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596857e-05 -3.4418787e-05 0.00017246761 759.87998 215.17004
11100 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596857e-05 -3.4418787e-05 0.00017246791 759.88132 215.17042
11150 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596857e-05 -3.4418788e-05 0.00017246821 759.88264 215.1708
11200 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596857e-05 -3.4418788e-05 0.00017246851 759.88396 215.17117
11250 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596856e-05 -3.4418789e-05 0.00017246881 759.88527 215.17154
11300 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596856e-05 -3.4418789e-05 0.0001724691 759.88657 215.17191
11350 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596856e-05 -3.441879e-05 0.0001724694 759.88786 215.17227
11400 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596856e-05 -3.441879e-05 0.00017246969 759.88914 215.17264
11450 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596856e-05 -3.4418791e-05 0.00017246998 759.89042 215.173
11500 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596855e-05 -3.4418791e-05 0.00017247027 759.89169 215.17336
11550 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596855e-05 -3.4418792e-05 0.00017247055 759.89296 215.17372
11600 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596855e-05 -3.4418792e-05 0.00017247084 759.89421 215.17407
11650 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596855e-05 -3.4418793e-05 0.00017247112 759.89546 215.17443
11700 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596855e-05 -3.4418793e-05 0.0001724714 759.8967 215.17478
11750 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596855e-05 -3.4418794e-05 0.00017247168 759.89793 215.17513
11800 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596854e-05 -3.4418794e-05 0.00017247196 759.89916 215.17547
11850 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596854e-05 -3.4418794e-05 0.00017247224 759.90038 215.17582
11900 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596854e-05 -3.4418795e-05 0.00017247251 759.90159 215.17616
11950 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596854e-05 -3.4418795e-05 0.00017247279 759.9028 215.1765
12000 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596854e-05 -3.4418796e-05 0.00017247306 759.90399 215.17684
12050 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596854e-05 -3.4418796e-05 0.00017247333 759.90519 215.17718
12100 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596854e-05 -3.4418797e-05 0.0001724736 759.90637 215.17752
12150 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596853e-05 -3.4418797e-05 0.00017247386 759.90755 215.17785
12200 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596853e-05 -3.4418797e-05 0.00017247413 759.90872 215.17818
12250 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596853e-05 -3.4418798e-05 0.00017247439 759.90988 215.17851
12300 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596853e-05 -3.4418798e-05 0.00017247466 759.91104 215.17884
12350 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596853e-05 -3.4418799e-05 0.00017247492 759.91219 215.17916
12400 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596853e-05 -3.4418799e-05 0.00017247518 759.91333 215.17949
12450 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596853e-05 -3.44188e-05 0.00017247544 759.91447 215.17981
12500 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596853e-05 -3.44188e-05 0.00017247569 759.9156 215.18013
12550 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596852e-05 -3.44188e-05 0.00017247595 759.91673 215.18045
12600 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596852e-05 -3.4418801e-05 0.0001724762 759.91785 215.18077
12650 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596852e-05 -3.4418801e-05 0.00017247645 759.91896 215.18108
12700 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596852e-05 -3.4418801e-05 0.00017247671 759.92007 215.18139
12750 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596852e-05 -3.4418802e-05 0.00017247696 759.92117 215.18171
12800 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596852e-05 -3.4418802e-05 0.0001724772 759.92226 215.18201
12850 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596852e-05 -3.4418803e-05 0.00017247745 759.92335 215.18232
12900 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596852e-05 -3.4418803e-05 0.0001724777 759.92443 215.18263
12950 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596852e-05 -3.4418803e-05 0.00017247794 759.92551 215.18293
13000 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596852e-05 -3.4418804e-05 0.00017247818 759.92658 215.18324
13050 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596851e-05 -3.4418804e-05 0.00017247842 759.92764 215.18354
13100 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596851e-05 -3.4418805e-05 0.00017247866 759.9287 215.18384
13150 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596851e-05 -3.4418805e-05 0.0001724789 759.92975 215.18414
13200 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596851e-05 -3.4418805e-05 0.00017247914 759.9308 215.18443
13250 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596851e-05 -3.4418806e-05 0.00017247938 759.93184 215.18473
13300 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596851e-05 -3.4418806e-05 0.00017247961 759.93287 215.18502
13350 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596851e-05 -3.4418806e-05 0.00017247985 759.9339 215.18531
13400 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596851e-05 -3.4418807e-05 0.00017248008 759.93492 215.1856
13450 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596851e-05 -3.4418807e-05 0.00017248031 759.93594 215.18589
13500 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596851e-05 -3.4418807e-05 0.00017248054 759.93695 215.18618
13550 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596851e-05 -3.4418808e-05 0.00017248077 759.93796 215.18646
13600 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596851e-05 -3.4418808e-05 0.00017248099 759.93896 215.18674
13650 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.259685e-05 -3.4418808e-05 0.00017248122 759.93996 215.18703
13700 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.259685e-05 -3.4418809e-05 0.00017248145 759.94095 215.18731
13750 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.259685e-05 -3.4418809e-05 0.00017248167 759.94194 215.18759
13800 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.259685e-05 -3.4418809e-05 0.00017248189 759.94292 215.18786
13850 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.259685e-05 -3.441881e-05 0.00017248211 759.94389 215.18814
13900 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.259685e-05 -3.441881e-05 0.00017248233 759.94486 215.18841
13950 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.259685e-05 -3.441881e-05 0.00017248255 759.94583 215.18869
14000 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.259685e-05 -3.4418811e-05 0.00017248277 759.94679 215.18896
14050 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.259685e-05 -3.4418811e-05 0.00017248299 759.94774 215.18923
14100 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.259685e-05 -3.4418811e-05 0.0001724832 759.94869 215.1895
14150 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.259685e-05 -3.4418812e-05 0.00017248342 759.94963 215.18977
14200 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.259685e-05 -3.4418812e-05 0.00017248363 759.95057 215.19003
14250 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.259685e-05 -3.4418812e-05 0.00017248384 759.95151 215.1903
14300 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.259685e-05 -3.4418813e-05 0.00017248405 759.95244 215.19056
14350 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.259685e-05 -3.4418813e-05 0.00017248426 759.95336 215.19082
14400 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.259685e-05 -3.4418813e-05 0.00017248447 759.95428 215.19108
14450 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596849e-05 -3.4418814e-05 0.00017248468 759.9552 215.19134
14500 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596849e-05 -3.4418814e-05 0.00017248489 759.95611 215.1916
14550 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596849e-05 -3.4418814e-05 0.00017248509 759.95701 215.19186
14600 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596849e-05 -3.4418815e-05 0.0001724853 759.95791 215.19211
14650 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596849e-05 -3.4418815e-05 0.0001724855 759.95881 215.19236
14700 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596849e-05 -3.4418815e-05 0.0001724857 759.9597 215.19262
14750 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596849e-05 -3.4418816e-05 0.0001724859 759.96059 215.19287
14800 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596849e-05 -3.4418816e-05 0.0001724861 759.96147 215.19312
14850 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596849e-05 -3.4418816e-05 0.0001724863 759.96235 215.19337
14900 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596849e-05 -3.4418816e-05 0.0001724865 759.96322 215.19361
14950 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596849e-05 -3.4418817e-05 0.0001724867 759.96409 215.19386
15000 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596849e-05 -3.4418817e-05 0.00017248689 759.96496 215.1941
15050 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596849e-05 -3.4418817e-05 0.00017248709 759.96582 215.19435
15100 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596849e-05 -3.4418818e-05 0.00017248728 759.96667 215.19459
15150 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596849e-05 -3.4418818e-05 0.00017248748 759.96752 215.19483
15200 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596849e-05 -3.4418818e-05 0.00017248767 759.96837 215.19507
15250 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596849e-05 -3.4418819e-05 0.00017248786 759.96921 215.19531
15300 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596849e-05 -3.4418819e-05 0.00017248805 759.97005 215.19555
15350 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596849e-05 -3.4418819e-05 0.00017248824 759.97089 215.19578
15400 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596849e-05 -3.4418819e-05 0.00017248843 759.97172 215.19602
15450 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596849e-05 -3.441882e-05 0.00017248862 759.97254 215.19625
15500 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596848e-05 -3.441882e-05 0.0001724888 759.97337 215.19649
15550 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596848e-05 -3.441882e-05 0.00017248899 759.97418 215.19672
15600 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596848e-05 -3.4418821e-05 0.00017248917 759.975 215.19695
15650 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596848e-05 -3.4418821e-05 0.00017248936 759.97581 215.19718
15700 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596848e-05 -3.4418821e-05 0.00017248954 759.97661 215.19741
15750 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596848e-05 -3.4418821e-05 0.00017248972 759.97741 215.19763
15800 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596848e-05 -3.4418822e-05 0.0001724899 759.97821 215.19786
15850 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596848e-05 -3.4418822e-05 0.00017249008 759.97901 215.19808
15900 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596848e-05 -3.4418822e-05 0.00017249026 759.9798 215.19831
15950 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596848e-05 -3.4418822e-05 0.00017249044 759.98058 215.19853
16000 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596848e-05 -3.4418823e-05 0.00017249062 759.98136 215.19875
16050 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596848e-05 -3.4418823e-05 0.00017249079 759.98214 215.19897
16100 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596848e-05 -3.4418823e-05 0.00017249097 759.98292 215.19919
16150 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596848e-05 -3.4418824e-05 0.00017249115 759.98369 215.19941
16200 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596848e-05 -3.4418824e-05 0.00017249132 759.98446 215.19963
16250 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596848e-05 -3.4418824e-05 0.00017249149 759.98522 215.19984
16300 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596848e-05 -3.4418824e-05 0.00017249167 759.98598 215.20006
16350 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596848e-05 -3.4418825e-05 0.00017249184 759.98674 215.20027
16400 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596848e-05 -3.4418825e-05 0.00017249201 759.98749 215.20048
16450 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596848e-05 -3.4418825e-05 0.00017249218 759.98824 215.2007
16500 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596848e-05 -3.4418825e-05 0.00017249235 759.98898 215.20091
16550 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596848e-05 -3.4418826e-05 0.00017249252 759.98972 215.20112
16600 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596848e-05 -3.4418826e-05 0.00017249268 759.99046 215.20133
16650 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596848e-05 -3.4418826e-05 0.00017249285 759.9912 215.20154
16700 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596848e-05 -3.4418826e-05 0.00017249302 759.99193 215.20174
16750 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596848e-05 -3.4418827e-05 0.00017249318 759.99266 215.20195
16800 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596848e-05 -3.4418827e-05 0.00017249335 759.99338 215.20215
16850 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596848e-05 -3.4418827e-05 0.00017249351 759.9941 215.20236
16900 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596848e-05 -3.4418827e-05 0.00017249367 759.99482 215.20256
16950 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596847e-05 -3.4418828e-05 0.00017249383 759.99553 215.20276
17000 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596847e-05 -3.4418828e-05 0.000172494 759.99624 215.20296
17050 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596847e-05 -3.4418828e-05 0.00017249416 759.99695 215.20316
17100 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596847e-05 -3.4418828e-05 0.00017249432 759.99766 215.20336
17150 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596847e-05 -3.4418829e-05 0.00017249447 759.99836 215.20356
17200 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596847e-05 -3.4418829e-05 0.00017249463 759.99905 215.20376
17250 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596847e-05 -3.4418829e-05 0.00017249479 759.99975 215.20396
17300 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596847e-05 -3.4418829e-05 0.00017249495 760.00044 215.20415
17350 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596847e-05 -3.4418829e-05 0.0001724951 760.00113 215.20435
17400 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596847e-05 -3.441883e-05 0.00017249526 760.00181 215.20454
17450 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596847e-05 -3.441883e-05 0.00017249541 760.00249 215.20473
17500 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596847e-05 -3.441883e-05 0.00017249557 760.00317 215.20493
17550 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596847e-05 -3.441883e-05 0.00017249572 760.00385 215.20512
17600 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596847e-05 -3.4418831e-05 0.00017249587 760.00452 215.20531
17650 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596847e-05 -3.4418831e-05 0.00017249603 760.00519 215.2055
17700 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596847e-05 -3.4418831e-05 0.00017249618 760.00586 215.20569
17750 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596847e-05 -3.4418831e-05 0.00017249633 760.00652 215.20587
17800 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596847e-05 -3.4418831e-05 0.00017249648 760.00718 215.20606
17850 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596847e-05 -3.4418832e-05 0.00017249663 760.00784 215.20625
17900 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596847e-05 -3.4418832e-05 0.00017249678 760.00849 215.20643
17950 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596847e-05 -3.4418832e-05 0.00017249692 760.00914 215.20662
18000 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596847e-05 -3.4418832e-05 0.00017249707 760.00979 215.2068
18050 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596847e-05 -3.4418833e-05 0.00017249722 760.01044 215.20698
18100 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596847e-05 -3.4418833e-05 0.00017249736 760.01108 215.20717
18150 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596847e-05 -3.4418833e-05 0.00017249751 760.01172 215.20735
18200 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596847e-05 -3.4418833e-05 0.00017249765 760.01236 215.20753
18250 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596847e-05 -3.4418833e-05 0.0001724978 760.01299 215.20771
18300 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596847e-05 -3.4418834e-05 0.00017249794 760.01362 215.20789
18350 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596847e-05 -3.4418834e-05 0.00017249808 760.01425 215.20806
18400 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596847e-05 -3.4418834e-05 0.00017249822 760.01488 215.20824
18450 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596847e-05 -3.4418834e-05 0.00017249837 760.0155 215.20842
18500 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596847e-05 -3.4418834e-05 0.00017249851 760.01612 215.20859
18550 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596847e-05 -3.4418835e-05 0.00017249865 760.01674 215.20877
18600 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596847e-05 -3.4418835e-05 0.00017249879 760.01735 215.20894
18650 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596847e-05 -3.4418835e-05 0.00017249893 760.01796 215.20911
18700 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596847e-05 -3.4418835e-05 0.00017249906 760.01857 215.20929
18750 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596847e-05 -3.4418835e-05 0.0001724992 760.01918 215.20946
18800 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596847e-05 -3.4418836e-05 0.00017249934 760.01979 215.20963
18850 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596847e-05 -3.4418836e-05 0.00017249948 760.02039 215.2098
18900 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596847e-05 -3.4418836e-05 0.00017249961 760.02099 215.20997
18950 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596847e-05 -3.4418836e-05 0.00017249975 760.02158 215.21014
19000 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596847e-05 -3.4418836e-05 0.00017249988 760.02218 215.21031
19050 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596847e-05 -3.4418837e-05 0.00017250002 760.02277 215.21047
19100 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596847e-05 -3.4418837e-05 0.00017250015 760.02336 215.21064
19150 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596847e-05 -3.4418837e-05 0.00017250028 760.02394 215.21081
19200 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596847e-05 -3.4418837e-05 0.00017250041 760.02453 215.21097
19250 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596847e-05 -3.4418837e-05 0.00017250055 760.02511 215.21114
